"","seqnames","start","end","width","strand","fold_change","negative_log10(pvalue)","SYMBOL","annotation","annotation_TSS"
"1328","chr18",90374401,90375326,926,"*",2.28826,2.48143,"Tmx3","Intergenic","enhancer"
"1329","chr19",13352382,13537940,185559,"*",5.72064,25.20759,"Olfr1474","Promoter","TSS"
"1330","chr19",39257261,39269071,11811,"*",4.28931,14.10143,"Cyp2c29","Promoter","TSS"
"1331","chr19",46500257,46504654,4398,"*",3.61354,15.67394,"Trim8","Promoter","TSS"
"1332","chr19",46532019,46533326,1308,"*",2.29228,3.76983,"Trim8","Intron","Intron"
"1333","chr19",57610195,57611776,1582,"*",2.65172,5.5535,"Atrnl1","Promoter","TSS"
"1334","chr19",60755491,60757268,1778,"*",2.44221,4.00025,"Nanos1","Promoter","TSS"
"1335","chr2",98371554,98657566,286013,"*",1.26604,6.36602,"Lrrc4c","Intergenic","enhancer"
"1336","chr2",98672294,98953575,281282,"*",39.68336,560.49396,"Lrrc4c","Intergenic","enhancer"
"1337","chr2",119615947,119616879,933,"*",2.3836,2.89219,"Nusap1","Promoter","TSS"
"1338","chr2",119618262,119619543,1282,"*",3.05101,6.22667,"Nusap1","Promoter","TSS"
"1339","chr2",120352733,120354581,1849,"*",3.05101,6.22667,"Vps39","Promoter","TSS"
"1340","chr2",121469390,121471337,1948,"*",2.15624,2.79792,"Mfap1b","Promoter","TSS"
"1341","chr2",121472706,121504296,31591,"*",3.29673,10.09753,"Mfap1b","Promoter","TSS"
"1342","chr2",121505503,121506585,1083,"*",2.72908,5.70882,"Mfap1a","Promoter","TSS"
"1343","chr2",176830207,176833591,3385,"*",2.66963,4.23042,"Gm14405","Intergenic","enhancer"
"1344","chr2",176836854,176838940,2087,"*",2.57429,3.76983,"Gm14405","Intergenic","enhancer"
"1345","chr2",176840817,176842014,1198,"*",2.47895,3.32261,"Gm14405","Intergenic","enhancer"
"1346","chr2",176843056,176844224,1169,"*",2.3836,2.89219,"Gm14405","Intergenic","enhancer"
"1347","chr2",176845597,176848323,2727,"*",2.47895,3.32261,"Gm14405","Intergenic","enhancer"
"1348","chr2",176857402,176859603,2202,"*",2.3836,2.89219,"Gm14405","Intron","Intron"
"1349","chr2",176861152,176863088,1937,"*",2.47895,3.32261,"Gm14405","Promoter","TSS"
"1350","chr2",176899634,176900629,996,"*",2.14273,2.14555,"Gm14296","Intron","Intron"
"1351","chr2",176904818,176906288,1471,"*",2.3836,2.89219,"Gm14296","Intron","Intron"
"1352","chr2",176907184,176908656,1473,"*",2.19291,2.09272,"Gm14296","Intron","Intron"
"1353","chr2",176911850,176914341,2492,"*",2.28826,2.48143,"Gm14296","Exon","Exon"
"1354","chr2",176922496,176923630,1135,"*",2.19291,2.09272,"Gm14296","Exon","Exon"
"1355","chr2",176927282,176928811,1530,"*",2.57429,3.76983,"Gm14296","Promoter","TSS"
"1356","chr2",176930516,176931965,1450,"*",2.3836,2.89219,"Gm14296","Promoter","TSS"
"1357","chr2",176935050,176941468,6419,"*",2.47895,3.32261,"Gm14296","Intergenic","enhancer"
"1358","chr2",176942422,176946469,4048,"*",2.57429,3.76983,"Gm14296","Intergenic","enhancer"
"1359","chr2",176948408,176950016,1609,"*",2.28826,2.48143,"Gm14296","Intergenic","enhancer"
"1360","chr2",176953140,176956418,3279,"*",2.76498,4.70828,"Gm14296","Intergenic","enhancer"
"1361","chr2",176957325,176958213,889,"*",2.29244,2.61355,"Gm14296","Intergenic","enhancer"
"1362","chr2",176961526,176962951,1426,"*",2.57429,3.76983,"Gm14296","Intergenic","enhancer"
"1363","chr2",176963836,176964782,947,"*",2.19842,2.74487,"Gm14296","Intergenic","enhancer"
"1364","chr2",176965814,177304418,338605,"*",4.11404,14.24957,"Gm14296","Exon","Exon"
"1365","chr2",177305800,177431950,126151,"*",2.2944,5.05747,"Zfp970","Intergenic","enhancer"
"1366","chr2",177433194,177465125,31932,"*",3.14635,6.76211,"Zfp970","Promoter","TSS"
"1367","chr2",177466100,177513956,47857,"*",3.05101,6.22667,"Zfp970","Promoter","TSS"
"1368","chr2",177515184,177532988,17805,"*",2.66963,4.23042,"Zfp970","Intergenic","enhancer"
"1369","chr2",177534246,177536916,2671,"*",2.3836,2.89219,"Zfp970","Intergenic","enhancer"
"1370","chr2",177537798,177540827,3030,"*",2.57429,3.76983,"Zfp970","Intergenic","enhancer"
"1371","chr2",177543576,177546283,2708,"*",2.09183,2.09272,"Zfp970","Intergenic","enhancer"
"1372","chr2",177547295,177548575,1281,"*",2.06476,2.45684,"Zfp970","Intergenic","enhancer"
"1373","chr2",177549728,177553544,3817,"*",2.66963,4.23042,"Zfp970","Intergenic","enhancer"
"1374","chr2",177554417,177557662,3246,"*",2.76498,4.70828,"Zfp970","Intergenic","enhancer"
"1375","chr2",177560096,177562240,2145,"*",2.3836,2.89219,"Zfp970","Intergenic","enhancer"
"1376","chr2",177569920,177573975,4056,"*",2.3836,2.89219,"Zfp970","Intergenic","enhancer"
"1377","chr2",177576732,177578886,2155,"*",2.66963,4.23042,"Zfp970","Intergenic","enhancer"
"1378","chr2",177582608,177584525,1918,"*",2.57429,3.76983,"Zfp970","Intergenic","enhancer"
"1379","chr2",177603137,177604303,1167,"*",2.3836,2.89219,"Zfp970","Intergenic","enhancer"
"1380","chr2",181610576,181914891,304316,"*",2.87114,8.92036,"Myt1","Promoter","TSS"
"1381","chr3",15349459,15353250,3792,"*",2.3836,2.89219,"Gm9733","Intergenic","enhancer"
"1382","chr3",15358321,15820198,461878,"*",5.43461,22.84717,"Sirpb1a","Promoter","TSS"
"1383","chr3",93690884,93692049,1166,"*",2.3836,2.89219,"Tdpoz1","Intergenic","enhancer"
"1384","chr3",93693463,93762695,69233,"*",2.42916,5.64427,"Tdpoz1","Intergenic","enhancer"
"1385","chr3",93763765,93776234,12470,"*",2.36227,5.41565,"Tdpoz4","Intergenic","enhancer"
"1386","chr3",93777161,93788054,10894,"*",2.67759,7.06301,"Tdpoz4","Intergenic","enhancer"
"1387","chr3",93790364,93794221,3858,"*",2.16234,4.23678,"Tdpoz4","Promoter","TSS"
"1388","chr3",93795406,93797405,2000,"*",1.90504,2.80445,"Tdpoz4","Promoter","TSS"
"1389","chr3",93804136,93805230,1095,"*",2.06623,3.54932,"Tdpoz4","Intergenic","enhancer"
"1390","chr3",93807537,93808738,1202,"*",2.08853,3.56971,"Tdpoz4","Intergenic","enhancer"
"1391","chr3",93810019,93811725,1707,"*",2.12214,3.7418,"Tdpoz4","Intergenic","enhancer"
"1392","chr3",93813034,93817694,4661,"*",1.94833,3.10365,"Tdpoz3","Intergenic","enhancer"
"1393","chr3",93818989,93820130,1142,"*",1.99811,3.28958,"Tdpoz3","Intergenic","enhancer"
"1394","chr3",93826882,93827923,1042,"*",2.08504,3.4554,"Tdpoz3","Promoter","TSS"
"1395","chr3",93829075,94188831,359757,"*",3.37016,14.65388,"Gm10696","Promoter","TSS"
"1396","chr3",94189952,94197415,7464,"*",1.99815,2.10658,"Gm10696","Intergenic","enhancer"
"1397","chr3",94200374,94201356,983,"*",2.3836,2.89219,"Gm10696","Intergenic","enhancer"
"1398","chr3",94700210,94725009,24800,"*",3.81376,10.85254,"Selenbp2","Exon","Exon"
"1399","chr3",94725894,94727220,1327,"*",2.28826,2.48143,"Selenbp2","Intergenic","enhancer"
"1400","chr3",94729590,94732033,2444,"*",2.39986,3.3234,"Selenbp2","Intergenic","enhancer"
"1401","chr4",21278351,21279278,928,"*",2.19291,2.09272,"Prdm13","Intergenic","enhancer"
"1402","chr4",21373792,21382959,9168,"*",2.66963,4.23042,"Prdm13","Intergenic","enhancer"
"1403","chr4",21383797,21494946,111150,"*",3.11772,6.85949,"Prdm13","Intergenic","enhancer"
"1404","chr4",21496056,21498991,2936,"*",2.28826,2.48143,"Prdm13","Intergenic","enhancer"
"1405","chr4",21500353,21503533,3181,"*",2.3836,2.89219,"Prdm13","Intergenic","enhancer"
"1406","chr4",42182889,42311055,128167,"*",3.14635,6.76211,"Ccl21b","Promoter","TSS"
"1407","chr4",42550001,42675697,125697,"*",3.43239,8.44536,"Gm13306","Promoter","TSS"
"1408","chr4",60081718,61783395,1701678,"*",6.67108,41.71304,"Mup9","Promoter","TSS"
"1409","chr4",61790759,61792294,1536,"*",2.14441,2.06645,"Mup19","Intergenic","enhancer"
"1410","chr4",88777309,88796109,18801,"*",6.76429,54.62712,"Ifnz","Promoter","TSS"
"1411","chr4",119595319,119818376,223058,"*",7.99415,76.52767,"Guca2a","Promoter","TSS"
"1412","chr4",133606308,133610867,4560,"*",2.35441,3.17592,"Zdhhc18","Promoter","TSS"
"1413","chr4",133612180,133620197,8018,"*",2.77528,4.91245,"Zdhhc18","Promoter","TSS"
"1414","chr4",133621234,133622588,1355,"*",2.46866,3.42658,"Zdhhc18","Intron","Intron"
"1415","chr4",133624000,133640102,16103,"*",2.65033,5.8473,"Zdhhc18","Promoter","TSS"
"1416","chr4",133876838,133882669,5832,"*",3.11514,8.63824,"Rps6ka1","Promoter","TSS"
"1417","chr4",133883824,133910194,26371,"*",3.58182,10.19927,"Rps6ka1","Promoter","TSS"
"1418","chr4",133911211,133915258,4048,"*",2.84263,5.31318,"Rps6ka1","Intergenic","enhancer"
"1419","chr4",134852480,134853875,1396,"*",4.19514,13.43159,"Maco1","Promoter","TSS"
"1420","chr4",137403633,137436885,33253,"*",4.82492,19.18284,"Cela3a","Promoter","TSS"
"1421","chr4",145406299,147598649,2192351,"*",33.50611,979.83887,"Zfp980","Promoter","TSS"
"1422","chr4",147629253,147786096,156844,"*",3.47661,17.6358,"Zfp534","Promoter","TSS"
"1423","chr4",147786983,147790915,3933,"*",2.03021,3.63054,"Zfp984","Intron","Intron"
"1424","chr4",147792263,147793770,1508,"*",2.18019,5.58518,"Zfp984","Intron","Intron"
"1425","chr4",147798452,147803624,5173,"*",1.82597,2.00885,"Zfp984","Intron","Intron"
"1426","chr4",155882729,155895971,13243,"*",1.93262,3.56084,"Acap3","Promoter","TSS"
"1427","chr5",3341549,3343303,1755,"*",3.05101,6.22667,"Cdk6","Promoter","TSS"
"1428","chr5",11296268,11297123,856,"*",2.47895,3.32261,"Speer1","Intergenic","enhancer"
"1429","chr5",11301602,11303946,2345,"*",2.28826,2.48143,"Speer1","Intergenic","enhancer"
"1430","chr5",11310886,11328836,17951,"*",2.47895,3.32261,"Speer1","Intergenic","enhancer"
"1431","chr5",11331527,11336238,4712,"*",2.47895,3.32261,"Speer1","Intergenic","enhancer"
"1432","chr5",11337136,11346797,9662,"*",2.66963,4.23042,"Speer1","Promoter","TSS"
"1433","chr5",11348446,11350123,1678,"*",2.47895,3.32261,"Speer1","Intergenic","enhancer"
"1434","chr5",11353616,11356176,2561,"*",2.47895,3.32261,"Speer1","Intergenic","enhancer"
"1435","chr5",11357053,11365203,8151,"*",2.57429,3.76983,"Speer1","Intergenic","enhancer"
"1436","chr5",11366567,11369361,2795,"*",2.47895,3.32261,"Speer1","Intergenic","enhancer"
"1437","chr5",11370362,11371673,1312,"*",2.47895,3.32261,"Speer1","Intergenic","enhancer"
"1438","chr5",11372831,11387755,14925,"*",2.66963,4.23042,"Speer1","Intergenic","enhancer"
"1439","chr5",11388805,11391874,3070,"*",2.47895,3.32261,"Speer1","Intergenic","enhancer"
"1440","chr5",11395571,11397103,1533,"*",2.28826,2.48143,"Speer1","Intergenic","enhancer"
"1441","chr5",11400864,11401901,1038,"*",2.28826,2.48143,"Speer1","Intergenic","enhancer"
"1442","chr5",11403158,11406315,3158,"*",2.09183,2.09272,"Speer1","Intergenic","enhancer"
"1443","chr5",11413045,11424412,11368,"*",2.01713,2.09272,"Speer1","Intergenic","enhancer"
"1444","chr5",11426020,11458032,32013,"*",2.57429,3.76983,"Speer1","Intergenic","enhancer"
"1445","chr5",11460747,11463891,3145,"*",2.57429,3.76983,"Speer1","Intergenic","enhancer"
"1446","chr5",11465978,11477007,11030,"*",2.57429,3.76983,"Gm6460","Intergenic","enhancer"
"1447","chr5",11478309,11480402,2094,"*",2.86032,5.1999,"Gm6460","Intergenic","enhancer"
"1448","chr5",11481519,11594668,113150,"*",2.95567,5.70489,"Gm6460","Promoter","TSS"
"1449","chr5",11595587,11612416,16830,"*",2.66963,4.23042,"Gm6460","Promoter","TSS"
"1450","chr5",11616862,11622740,5879,"*",2.66963,4.23042,"Gm6460","Intergenic","enhancer"
"1451","chr5",11627064,11628276,1213,"*",2.3836,2.89219,"Gm6460","Intergenic","enhancer"
"1452","chr5",14907310,15703217,795908,"*",12.80452,489.13663,"Gm10354","Promoter","TSS"
"1453","chr5",15704108,15709039,4932,"*",3.1167,14.60775,"Speer4c","Exon","Exon"
"1454","chr5",15719358,15721441,2084,"*",2.57429,3.76983,"Speer4c","Intergenic","enhancer"
"1455","chr5",25966220,25970179,3960,"*",2.66963,4.23042,"Gm21671","Intergenic","enhancer"
"1456","chr5",25971192,25985184,13993,"*",3.39531,8.76015,"Gm21671","Intergenic","enhancer"
"1457","chr5",25986058,25993998,7941,"*",1.7413,2.02346,"Gm1979","Intergenic","enhancer"
"1458","chr5",25994904,25997690,2787,"*",2.14299,3.54114,"Gm1979","Intergenic","Intergenic"
"1459","chr5",25998545,26079111,80567,"*",3.42692,13.42479,"Gm1979","Promoter","TSS"
"1460","chr5",26080906,26083198,2293,"*",2.57429,3.76983,"Gm10471","Exon","Exon"
"1461","chr5",26085894,26088772,2879,"*",2.47895,3.32261,"Gm10471","Promoter","TSS"
"1462","chr5",26089754,26093569,3816,"*",1.86655,2.05521,"Gm10471","Promoter","TSS"
"1463","chr5",26096511,26097448,938,"*",2.28411,2.70525,"Gm10471","Intergenic","Intergenic"
"1464","chr5",65676287,65677276,990,"*",2.47895,3.32261,"Pds5a","Intron","Intron"
"1465","chr5",65678403,65680076,1674,"*",2.57429,3.76983,"Pds5a","Intron","Intron"
"1466","chr5",65694633,65699342,4710,"*",2.22171,3.03855,"Pds5a","Promoter","TSS"
"1467","chr5",95684883,95686362,1480,"*",2.28826,2.48143,"Gm7978","Intergenic","enhancer"
"1468","chr5",95696689,95698965,2277,"*",2.28826,2.48143,"Gm7978","Intergenic","enhancer"
"1469","chr5",95705977,95726420,20444,"*",2.86032,5.1999,"Gm7978","Intergenic","enhancer"
"1470","chr5",93808397,95680977,1872581,"*",3.19848,14.3759,"Gm3139","Promoter","TSS"
"1471","chr5",104573390,104758568,185179,"*",5.24392,21.30719,"Zfp33b","Promoter","TSS"
"1472","chr5",104760406,104765119,4714,"*",2.19291,2.09272,"Zfp951","Intergenic","enhancer"
"1473","chr5",104822230,104828081,5852,"*",2.47895,3.32261,"Zfp951","Intron","Intron"
"1474","chr5",104832598,104859528,26931,"*",3.33704,7.87135,"Zfp951","Promoter","TSS"
"1475","chr5",104860402,104862789,2388,"*",2.3836,2.89219,"Zfp951","Promoter","TSS"
"1476","chr5",105078145,105080747,2603,"*",2.3836,2.89219,"Gbp8","Exon","Exon"
"1477","chr5",105081843,105086839,4997,"*",2.57429,3.76983,"Gbp9","Exon","Exon"
"1478","chr5",105090173,105098158,7986,"*",2.00296,2.21311,"Gbp9","Exon","Exon"
"1479","chr5",105099682,105197545,97864,"*",3.36919,9.54811,"Gbp4","Promoter","TSS"
"1480","chr5",105198464,105250341,51878,"*",2.93839,7.46327,"Gbp10","Promoter","TSS"
"1481","chr5",105300230,105305921,5692,"*",2.95567,5.70489,"Gbp10","Intergenic","enhancer"
"1482","chr5",105308661,105320669,12009,"*",2.76498,4.70828,"Gbp10","Intergenic","Intergenic"
"1483","chr5",109710803,109718739,7937,"*",2.31415,2.91159,"Gm10416","Intergenic","enhancer"
"1484","chr5",109719662,109724175,4514,"*",2.57429,3.76983,"Gm10416","Intergenic","enhancer"
"1485","chr5",109725127,109735043,9917,"*",2.17867,4.53787,"Gm10416","Intergenic","enhancer"
"1486","chr5",109736532,109739556,3025,"*",2.47895,3.32261,"Gm10416","Exon","Exon"
"1487","chr5",109740971,109751998,11028,"*",2.15004,2.66941,"Gm10416","Exon","Exon"
"1488","chr5",109753331,109798188,44858,"*",3.62307,9.62694,"Gm10416","Exon","Exon"
"1489","chr5",109802867,109803767,901,"*",2.57429,3.76983,"Gm10416","Intergenic","enhancer"
"1490","chr5",135948811,135965121,16311,"*",4.07394,12.67831,"Ssc4d","Promoter","TSS"
"1491","chr5",135966041,135976203,10163,"*",3.0434,6.96924,"Ssc4d","Promoter","TSS"
"1492","chr5",136154696,136156116,1421,"*",2.76498,4.70828,"Orai2","Intron","Intron"
"1493","chr5",136159338,136161031,1694,"*",2.93702,5.65073,"Orai2","Intron","Intron"
"1494","chr5",136164428,136175091,10664,"*",2.58446,5.70489,"Orai2","Promoter","TSS"
"1495","chr5",136177543,136183781,6239,"*",2.00296,2.21311,"Orai2","Exon","Exon"
"1496","chr5",136185806,136187632,1827,"*",2.86032,5.1999,"Prkrip1","Intron","Intron"
"1497","chr5",136420985,136421978,994,"*",2.3836,2.89219,"Mir721","Intron","Intron"
"1498","chr5",136458277,136459190,914,"*",2.19291,2.09272,"Mir721","Intron","Intron"
"1499","chr5",136462047,136465921,3875,"*",2.86032,5.1999,"Mir721","Intron","Intron"
"1500","chr5",136566963,136568952,1990,"*",3.41135,10.39659,"Cux1","Promoter","TSS"
"1501","chr5",136626055,136627505,1451,"*",2.91537,5.92639,"Cux1","Intergenic","enhancer"
"1502","chr5",136628529,136633207,4679,"*",2.15529,3.19602,"Myl10","Intergenic","enhancer"
"1503","chr5",136634237,136636464,2228,"*",2.86032,5.1999,"Myl10","Intergenic","enhancer"
"1504","chr5",136644633,136645503,871,"*",2.3836,2.89219,"Myl10","Intergenic","enhancer"
"1505","chr5",136646508,136648092,1585,"*",2.47895,3.32261,"Myl10","Intergenic","enhancer"
"1506","chr5",136652122,136653254,1133,"*",2.19291,2.09272,"Myl10","Intergenic","enhancer"
"1507","chr5",136654683,136658048,3366,"*",3.05101,6.22667,"Myl10","Intergenic","enhancer"
"1508","chr5",136702845,136705441,2597,"*",2.44645,4.54393,"Myl10","Intergenic","enhancer"
"1509","chr5",136706701,136728269,21569,"*",3.14635,6.76211,"Myl10","Intergenic","enhancer"
"1510","chr5",136729240,136746219,16980,"*",3.33704,7.87135,"Myl10","Exon","Exon"
"1511","chr5",136747339,136753418,6080,"*",3.05101,6.22667,"Myl10","Exon","Exon"
"1512","chr5",136754411,136758730,4320,"*",2.86032,5.1999,"Myl10","Exon","Exon"
"1513","chr5",136759945,136762508,2564,"*",2.48557,3.7619,"Myl10","Intron","Intron"
"1514","chr5",136763650,136767516,3867,"*",2.48679,4.03456,"Myl10","Exon","Exon"
"1515","chr5",136768449,136771048,2600,"*",2.592,4.26641,"Myl10","Intron","Intron"
"1516","chr5",136772339,136777406,5068,"*",2.17463,2.96096,"Myl10","Intron","Intron"
"1517","chr5",136778245,136800567,22323,"*",2.84263,5.31318,"Myl10","Intron","Intron"
"1518","chr5",140701958,140704288,2331,"*",2.9286,6.87678,"Iqce","Promoter","TSS"
"1519","chr5",145580330,145611593,31264,"*",2.93063,7.97085,"Cyp3a41a","Promoter","TSS"
"1520","chr5",145612531,145666006,53476,"*",1.8442,2.48143,"Cyp3a41a","Intergenic","enhancer"
"1521","chr5",145666867,145758191,91325,"*",3.84014,11.48325,"Cyp3a41a","Promoter","TSS"
"1522","chr5",146484392,146539801,55410,"*",1.91241,7.10331,"Gm3402","Promoter","TSS"
"1523","chr6",28147577,28199852,52276,"*",4.80589,38.32537,"Grm8","Intergenic","enhancer"
"1524","chr6",47663006,47743477,80472,"*",2.99981,12.61948,"Rn4.5s","Intergenic","enhancer"
"1525","chr6",47744503,47753505,9003,"*",2.30729,11.34927,"Mir704","Intergenic","enhancer"
"1526","chr6",47754613,47758129,3517,"*",3.33704,7.87135,"Mir704","Intergenic","enhancer"
"1527","chr6",47760104,47761329,1226,"*",2.9565,7.1809,"Mir704","Intergenic","enhancer"
"1528","chr6",47765998,47777298,11301,"*",1.59174,2.58891,"Mir704","Intergenic","enhancer"
"1529","chr6",85737986,85740036,2051,"*",2.47895,3.32261,"Nat8f3","Intron","Intron"
"1530","chr6",85743599,85745950,2352,"*",2.47895,3.32261,"Nat8f3","Intron","Intron"
"1531","chr6",85747690,85748692,1003,"*",2.09183,2.09272,"Nat8f3","Intron","Intron"
"1532","chr6",85751856,85752894,1039,"*",2.28826,2.48143,"Nat8f3","Intron","Intron"
"1533","chr6",85754029,85755457,1429,"*",2.27423,3.12603,"Nat8f3","Intron","Intron"
"1534","chr6",103654290,103687884,33595,"*",4.48117,15.47082,"Chl1","Exon","Exon"
"1535","chr6",128629996,128757295,127300,"*",4.29048,14.10143,"Klrb1","Promoter","TSS"
"1536","chr6",128758638,128806174,47537,"*",5.14858,20.54795,"Klrb1c","Promoter","TSS"
"1537","chr6",128807440,128809047,1608,"*",2.31415,2.91159,"Klrb1c","Intron","Intron"
"1538","chr6",130068108,130324715,256608,"*",4.67186,16.87776,"Klra10","Promoter","TSS"
"1539","chr6",130567829,130569137,1309,"*",2.28826,2.48143,"Klra1","Intergenic","enhancer"
"1540","chr6",130572381,130998893,426513,"*",6.86477,35.30032,"Klra1","Exon","Exon"
"1541","chr6",131473356,131509284,35929,"*",3.33704,7.87135,"LOC102638913","Promoter","TSS"
"1542","chr6",132156051,132229222,73172,"*",3.11772,6.85949,"Prb1","Promoter","TSS"
"1543","chr6",132230390,132255550,25161,"*",2.95567,5.70489,"Prb1","Intron","Intron"
"1544","chr6",133226011,133229022,3012,"*",2.28826,2.48143,"5530400C23Rik","Intergenic","enhancer"
"1545","chr6",133232938,133485337,252400,"*",5.14858,20.54795,"5530400C23Rik","Promoter","TSS"
"1546","chr7",14847427,14852084,4658,"*",2.47895,3.32261,"Obox7","Intergenic","enhancer"
"1547","chr7",14853681,14856523,2843,"*",2.3836,2.89219,"Obox7","Intergenic","enhancer"
"1548","chr7",14859693,14863209,3517,"*",2.47895,3.32261,"Obox7","Intergenic","enhancer"
"1549","chr7",14865483,14983386,117904,"*",3.71842,10.23281,"Obox7","Intergenic","enhancer"
"1550","chr7",14990257,15021616,31360,"*",2.17463,2.96096,"Obox7","Exon","Exon"
"1551","chr7",15030799,15039237,8439,"*",2.57429,3.76983,"Obox2","Intergenic","enhancer"
"1552","chr7",15041991,15044685,2695,"*",2.3836,2.89219,"Obox2","Intergenic","enhancer"
"1553","chr7",15045772,15049115,3344,"*",2.3836,2.89219,"Obox2","Intergenic","enhancer"
"1554","chr7",15050655,15056158,5504,"*",2.57429,3.76983,"Obox2","Intergenic","enhancer"
"1555","chr7",15057162,15061530,4369,"*",2.47895,3.32261,"Obox2","Intergenic","enhancer"
"1556","chr7",15065423,15066542,1120,"*",2.19291,2.09272,"Obox2","Intergenic","enhancer"
"1557","chr7",15070334,15072813,2480,"*",2.29244,2.61355,"Obox2","Intergenic","enhancer"
"1558","chr7",15075129,15076327,1199,"*",2.28826,2.48143,"Obox2","Intergenic","enhancer"
"1559","chr7",15078355,15080252,1898,"*",2.28826,2.48143,"Obox2","Intergenic","enhancer"
"1560","chr7",15277918,15279384,1467,"*",2.28826,2.48143,"Obox2","Intergenic","enhancer"
"1561","chr7",15280386,15281464,1079,"*",2.28826,2.48143,"Obox2","Intergenic","enhancer"
"1562","chr7",15292212,15293172,961,"*",2.3836,2.89219,"Obox2","Intergenic","enhancer"
"1563","chr7",16299057,16303626,4570,"*",2.48679,4.03456,"Bbc3","Intergenic","enhancer"
"1564","chr7",16304655,16317058,12404,"*",3.29286,13.30421,"Bbc3","Promoter","TSS"
"1565","chr7",16317941,16320033,2093,"*",3.05101,6.22667,"Bbc3","Exon","Exon"
"1566","chr7",16320904,16323878,2975,"*",3.52773,9.03076,"Bbc3","Intron","Intron"
"1567","chr7",16827674,16838329,10656,"*",3.03231,7.69104,"Prkd2","Exon","Exon"
"1568","chr7",16839294,16867053,27760,"*",2.7628,7.32811,"Prkd2","Promoter","TSS"
"1569","chr7",16867985,16876247,8263,"*",2.19389,4.82815,"Dact3","Promoter","TSS"
"1570","chr7",16877592,16945633,68042,"*",2.93389,10.71031,"Calm3","Promoter","TSS"
"1571","chr7",16947841,16954090,6250,"*",3.17824,7.89726,"Pnmal2","Exon","Exon"
"1572","chr7",17276926,17278648,1723,"*",2.3836,2.89219,"Psg29","Intergenic","enhancer"
"1573","chr7",17279536,17281309,1774,"*",2.3836,2.89219,"Psg29","Intergenic","enhancer"
"1574","chr7",17288686,17480069,191384,"*",5.05324,19.79741,"Psg29","Exon","Exon"
"1575","chr7",18351890,18494995,143106,"*",5.74463,25.71071,"Psg28","Promoter","TSS"
"1576","chr7",18495845,18499076,3232,"*",2.04681,2.03424,"Psg26","Intergenic","enhancer"
"1577","chr7",18535208,18544161,8954,"*",2.86032,5.1999,"Psg25","Promoter","TSS"
"1578","chr7",18545440,18741359,195920,"*",5.91133,26.82325,"Psg22","Promoter","TSS"
"1579","chr7",18742282,18749352,7071,"*",3.08553,7.13611,"Psg22","Intergenic","enhancer"
"1580","chr7",18750271,18803742,53472,"*",3.33704,7.87135,"Sycp1-ps1","Promoter","TSS"
"1581","chr7",18918885,18930253,11369,"*",3.14635,6.76211,"Nova2","Promoter","TSS"
"1582","chr7",18941284,18943365,2082,"*",2.47895,3.32261,"Nova2","Exon","Exon"
"1583","chr7",18946418,18957225,10808,"*",3.71842,10.23281,"Nova2","Exon","Exon"
"1584","chr7",18959094,18966520,7427,"*",2.44645,4.54393,"Nanos2","Exon","Exon"
"1585","chr7",18967923,18976058,8136,"*",2.76498,4.70828,"Nanos2","Intergenic","enhancer"
"1586","chr7",18977321,18984575,7255,"*",2.66963,4.23042,"Nanos2","Promoter","TSS"
"1587","chr7",18997224,19008209,10986,"*",4.70008,21.27733,"Irf2bp1","Promoter","TSS"
"1588","chr7",19054805,19882436,827632,"*",6.63976,41.09396,"Mir343","Promoter","TSS"
"1589","chr7",20463994,23131571,2667578,"*",10.42169,72.22086,"Gm4133","Promoter","TSS"
"1590","chr7",23167758,23296055,128298,"*",3.43239,8.44536,"Gm6902","Promoter","TSS"
"1591","chr7",23668011,23738723,70713,"*",3.52773,9.03076,"Vmn1r173","Promoter","TSS"
"1592","chr7",23739576,23759197,19622,"*",2.0587,2.78918,"Vmn1r174","Promoter","TSS"
"1593","chr7",24456782,24466259,9478,"*",4.67186,16.87776,"Plaur","Promoter","TSS"
"1594","chr7",24467182,24476667,9486,"*",3.71842,10.23281,"Plaur","Exon","Exon"
"1595","chr7",24477836,24481819,3984,"*",2.95567,5.70489,"Cadm4","Promoter","TSS"
"1596","chr7",24484466,24512013,27548,"*",2.70572,7.20895,"Zfp428","Promoter","TSS"
"1597","chr7",24515761,24517114,1354,"*",2.01713,2.09272,"Zfp428","Intergenic","enhancer"
"1598","chr7",24518233,24519476,1244,"*",2.36709,3.2204,"Zfp428","Intergenic","enhancer"
"1599","chr7",31968658,31970185,1528,"*",2.3836,2.89219,"Scgb2b11","Intergenic","enhancer"
"1600","chr7",31972086,31973084,999,"*",2.19291,2.09272,"Scgb2b11","Intergenic","enhancer"
"1601","chr7",31974443,31975778,1336,"*",2.3836,2.89219,"Scgb2b11","Intergenic","enhancer"
"1602","chr7",31977255,31978301,1047,"*",2.28826,2.48143,"Scgb2b11","Intergenic","enhancer"
"1603","chr7",31981482,31984763,3282,"*",2.3836,2.89219,"Scgb2b11","Intergenic","enhancer"
"1604","chr7",31986428,31987305,878,"*",2.19291,2.09272,"Scgb2b11","Intergenic","enhancer"
"1605","chr7",31990835,32217278,226444,"*",4.00445,12.12335,"Scgb2b11","Promoter","TSS"
"1606","chr7",38285481,39400906,1115426,"*",22.02448,223.15334,"Gm21276","Promoter","TSS"
"1607","chr7",41140896,41146486,5591,"*",2.47895,3.32261,"1700110I07Rik","Intergenic","enhancer"
