"","seqnames","start","end","width","strand","fold_change","negative_log10(pvalue)","SYMBOL","annotation","annotation_TSS"
"3175","chr3",51275908,51277798,"*","Phf23_1_peak_4783",7.73552,34.8238,"4930577N17Rik","Promoter","TSS"
"3176","chr3",51339648,51341850,"*","Phf23_1_peak_4784",4.53442,21.3428,"Elf2","Promoter","TSS"
"3177","chr3",51414709,51417191,"*","Phf23_1_peak_4788",4.80699,29.16253,"Naa15","Promoter","TSS"
"3178","chr3",51483542,51484986,"*","Phf23_1_peak_4789",6.16725,21.07257,"Rab33b","Promoter","TSS"
"3179","chr3",51559801,51561810,"*","Phf23_1_peak_4790",4.11653,18.77439,"Setd7","Promoter","TSS"
"3180","chr3",52101844,52105347,"*","Phf23_1_peak_4793",8.31238,35.78614,"Maml3","Promoter","TSS"
"3181","chr3",53462738,53464038,"*","Phf23_1_peak_4794",6.03318,20.22501,"Nhlrc3","Promoter","TSS"
"3182","chr3",54734464,54735908,"*","Phf23_1_peak_4795",6.82368,35.53698,"Alg5","Promoter","TSS"
"3183","chr3",58414765,58417313,"*","Phf23_1_peak_4797",4.17326,22.27449,"Tsc22d2","Promoter","TSS"
"3184","chr3",58690803,58692423,"*","Phf23_1_peak_4799",6.95778,32.84573,"Siah2","Promoter","TSS"
"3185","chr3",61363350,61365775,"*","Phf23_1_peak_4802",11.26194,58.92436,"Rap2b","Promoter","TSS"
"3186","chr3",65527823,65529364,"*","Phf23_1_peak_4804",7.36148,35.40734,"Tiparp","Promoter","TSS"
"3187","chr3",65957498,65958844,"*","Phf23_1_peak_4805",5.4969,16.93829,"Ccnl1","Promoter","TSS"
"3188","chr3",69126135,69127466,"*","Phf23_1_peak_4807",7.3201,33.78197,"Kpna4","Promoter","TSS"
"3189","chr3",79286290,79287768,"*","Phf23_1_peak_4811",5.14442,24.08267,"Gm17359","Intergenic","enhancer"
"3190","chr3",79566978,79568103,"*","Phf23_1_peak_4812",7.13443,36.41332,"Fnip2","Promoter","TSS"
"3191","chr3",79590995,79592120,"*","Phf23_1_peak_4813",7.32995,31.87162,"Ppid","Promoter","TSS"
"3192","chr3",79628324,79629484,"*","Phf23_1_peak_4814",6.04445,26.91463,"Etfdh","Promoter","TSS"
"3193","chr3",84038883,84041049,"*","Phf23_1_peak_4815",7.7761,31.9159,"Tmem131l","Promoter","TSS"
"3194","chr3",84582024,84583363,"*","Phf23_1_peak_4816",4.39333,15.07763,"Arfip1","Promoter","TSS"
"3195","chr3",84813596,84815655,"*","Phf23_1_peak_4818",7.69573,39.23723,"Fbxw7","Promoter","TSS"
"3196","chr3",86223801,86224974,"*","Phf23_1_peak_4820",6.01548,29.7061,"Lrba","Promoter","TSS"
"3197","chr3",87884929,87886592,"*","Phf23_1_peak_4822",8.77191,43.40251,"Prcc","Promoter","TSS"
"3198","chr3",87906368,87907759,"*","Phf23_1_peak_4823",4.51923,23.7916,"Hdgf","Promoter","TSS"
"3199","chr3",87928911,87930694,"*","Phf23_1_peak_4824",9.66381,48.35651,"Rrnad1","Promoter","TSS"
"3200","chr3",88080870,88084536,"*","Phf23_1_peak_4829",6.06514,47.14264,"Iqgap3","Promoter","TSS"
"3201","chr3",88086075,88087697,"*","Phf23_1_peak_4830",3.26342,5.93919,"Iqgap3","Exon","Exon"
"3202","chr3",88095645,88096475,"*","Phf23_1_peak_4831",2.37949,2.4692,"Iqgap3","Intron","Intron"
"3203","chr3",88099756,88100761,"*","Phf23_1_peak_4832",2.68141,3.09768,"Iqgap3","Exon","Exon"
"3204","chr3",88137108,88146107,"*","Phf23_1_peak_4833",5.82293,36.50856,"Mef2d","Promoter","TSS"
"3205","chr3",88408577,88409999,"*","Phf23_1_peak_4840",3.5574,6.7904,"Pmf1","Promoter","TSS"
"3206","chr3",88491679,88494975,"*","Phf23_1_peak_4843",4.33306,13.63451,"Lmna","Promoter","TSS"
"3207","chr3",88500943,88505821,"*","Phf23_1_peak_4844",4.55126,22.38673,"Lmna","Promoter","TSS"
"3208","chr3",88507305,88508305,"*","Phf23_1_peak_4845",3.13014,4.96166,"Lmna","Intergenic","enhancer"
"3209","chr3",88509245,88514835,"*","Phf23_1_peak_4846",3.08468,6.56414,"Lmna","Intergenic","enhancer"
"3210","chr3",88530324,88533487,"*","Phf23_1_peak_4847",8.60806,43.34219,"Mex3a","Promoter","TSS"
"3211","chr3",88552187,88554383,"*","Phf23_1_peak_4848",4.57538,27.96377,"Lamtor2","Promoter","TSS"
"3212","chr3",88605955,88608008,"*","Phf23_1_peak_4851",3.20497,9.23874,"Arhgef2","Intergenic","enhancer"
"3213","chr3",88620170,88624152,"*","Phf23_1_peak_4852",6.77943,34.4203,"Arhgef2","Promoter","TSS"
"3214","chr3",88625791,88628305,"*","Phf23_1_peak_4853",2.8287,4.46784,"Arhgef2","Promoter","TSS"
"3215","chr3",88641628,88642669,"*","Phf23_1_peak_4854",3.45329,6.48813,"Arhgef2","Exon","Exon"
"3216","chr3",88685144,88686952,"*","Phf23_1_peak_4856",4.29757,18.27316,"Khdc4","Promoter","TSS"
"3217","chr3",88774705,88776541,"*","Phf23_1_peak_4859",3.85824,18.10637,"5830417I10Rik","Promoter","TSS"
"3218","chr3",88778977,88787586,"*","Phf23_1_peak_4860",2.71078,4.58267,"5830417I10Rik","Promoter","TSS"
"3219","chr3",88788612,88792896,"*","Phf23_1_peak_4861",3.0312,5.4354,"5830417I10Rik","Exon","Exon"
"3220","chr3",88793880,88798537,"*","Phf23_1_peak_4862",3.2177,5.18844,"5830417I10Rik","Exon","Exon"
"3221","chr3",88799715,88837465,"*","Phf23_1_peak_4863",8.20136,37.53313,"5830417I10Rik","Promoter","TSS"
"3222","chr3",88839352,88841102,"*","Phf23_1_peak_4864",2.67026,3.22604,"Gon4l","Promoter","TSS"
"3223","chr3",88949649,88951356,"*","Phf23_1_peak_4865",4.11409,14.49881,"Ash1l","Promoter","TSS"
"3224","chr3",89087912,89091459,"*","Phf23_1_peak_4866",6.63673,33.7958,"Rusc1","Promoter","TSS"
"3225","chr3",89100885,89101893,"*","Phf23_1_peak_4867",6.43539,22.79325,"Fdps","Promoter","TSS"
"3226","chr3",89213592,89214644,"*","Phf23_1_peak_4868",7.29106,39.99367,"Mtx1","Promoter","TSS"
"3227","chr3",89243289,89247547,"*","Phf23_1_peak_4870",6.27891,26.57616,"Trim46","Promoter","TSS"
"3228","chr3",89390129,89396473,"*","Phf23_1_peak_4874",5.92505,30.52434,"Zbtb7b","Promoter","TSS"
"3229","chr3",89418034,89419644,"*","Phf23_1_peak_4875",5.90357,24.29519,"Shc1","Promoter","TSS"
"3230","chr3",89772832,89774439,"*","Phf23_1_peak_4877",5.45747,25.93018,"Ube2q1","Promoter","TSS"
"3231","chr3",89962829,89964041,"*","Phf23_1_peak_4878",4.11653,18.77439,"Atp8b2","Promoter","TSS"
"3232","chr3",90051363,90053796,"*","Phf23_1_peak_4879",4.14617,21.23911,"Ubap2l","Promoter","TSS"
"3233","chr3",90079676,90080711,"*","Phf23_1_peak_4880",10.27373,56.01979,"Tpm3","Promoter","TSS"
"3234","chr3",90264915,90266278,"*","Phf23_1_peak_4882",5.17166,26.74139,"Dennd4b","Promoter","TSS"
"3235","chr3",90292468,90293821,"*","Phf23_1_peak_4883",5.77623,23.79377,"Gatad2b","Promoter","TSS"
"3236","chr3",90508571,90509425,"*","Phf23_1_peak_4886",5.41054,27.98018,"Chtop","Promoter","TSS"
"3237","chr3",90514024,90515302,"*","Phf23_1_peak_4887",3.57248,8.23946,"S100a1","Promoter","TSS"
"3238","chr3",93702025,93705390,"*","Phf23_1_peak_4890",2.81548,3.59121,"Tdpoz1","Intergenic","enhancer"
"3239","chr3",93706180,93714313,"*","Phf23_1_peak_4891",2.94955,4.10396,"Tdpoz1","Intergenic","enhancer"
"3240","chr3",93729695,93744463,"*","Phf23_1_peak_4892",3.50516,7.09404,"Tdpoz4","Intergenic","enhancer"
"3241","chr3",93745594,93762079,"*","Phf23_1_peak_4893",1.99395,2.24972,"Tdpoz4","Intergenic","enhancer"
"3242","chr3",93765438,93776173,"*","Phf23_1_peak_4894",2.37987,4.43511,"Tdpoz4","Intergenic","enhancer"
"3243","chr3",93777411,93779739,"*","Phf23_1_peak_4895",2.52257,4.90186,"Tdpoz4","Intergenic","enhancer"
"3244","chr3",93780622,93788054,"*","Phf23_1_peak_4896",2.42125,4.22387,"Tdpoz4","Intergenic","enhancer"
"3245","chr3",93792051,93794223,"*","Phf23_1_peak_4897",2.35226,3.95783,"Tdpoz4","Promoter","TSS"
"3246","chr3",93795406,93797147,"*","Phf23_1_peak_4898",2.0155,2.6701,"Tdpoz4","Promoter","TSS"
"3247","chr3",93807611,93808730,"*","Phf23_1_peak_4899",2.02872,2.6376,"Tdpoz4","Intergenic","enhancer"
"3248","chr3",93810670,93811879,"*","Phf23_1_peak_4900",2.30841,3.77638,"Tdpoz3","Intergenic","enhancer"
"3249","chr3",93814546,93816139,"*","Phf23_1_peak_4901",1.96905,2.31884,"Tdpoz3","Intergenic","enhancer"
"3250","chr3",93829103,93841556,"*","Phf23_1_peak_4902",3.08474,6.76202,"Tdpoz3","Intergenic","enhancer"
"3251","chr3",93842624,93870509,"*","Phf23_1_peak_4903",3.00774,6.47293,"Tdpoz3","Intergenic","enhancer"
"3252","chr3",93871310,94103889,"*","Phf23_1_peak_4904",2.83012,7.50799,"Tdpoz5","Promoter","TSS"
"3253","chr3",94104905,94188806,"*","Phf23_1_peak_4905",2.72065,6.18939,"Gm10696","Promoter","TSS"
"3254","chr3",94189906,94197461,"*","Phf23_1_peak_4906",2.27905,2.42558,"Gm10696","Intergenic","enhancer"
"3255","chr3",94198488,94210346,"*","Phf23_1_peak_4907",2.99971,4.42518,"Gm10696","Intergenic","enhancer"
"3256","chr3",94690767,94691727,"*","Phf23_1_peak_4908",2.88125,3.93856,"Selenbp2","Promoter","TSS"
"3257","chr3",94692878,94695178,"*","Phf23_1_peak_4909",2.64729,3.47159,"Selenbp2","Promoter","TSS"
"3258","chr3",94699710,94777996,"*","Phf23_1_peak_4910",5.09469,14.58643,"Selenbp2","Exon","Exon"
"3259","chr3",94778821,94797520,"*","Phf23_1_peak_4911",2.70643,3.94341,"Cgn","Promoter","TSS"
"3260","chr3",94799140,94801795,"*","Phf23_1_peak_4912",2.81548,3.59121,"Cgn","Intergenic","enhancer"
"3261","chr3",94803428,94808089,"*","Phf23_1_peak_4913",2.94955,4.10396,"Cgn","Intergenic","enhancer"
"3262","chr3",94808905,94830269,"*","Phf23_1_peak_4914",2.5301,3.27531,"Pogz","Intergenic","enhancer"
"3263","chr3",94831513,94833796,"*","Phf23_1_peak_4915",2.76375,3.78551,"Pogz","Intergenic","enhancer"
"3264","chr3",94834717,94847016,"*","Phf23_1_peak_4916",7.7761,31.9159,"Pogz","Promoter","TSS"
"3265","chr3",94847923,94861111,"*","Phf23_1_peak_4917",3.61991,6.95591,"Pogz","Exon","Exon"
"3266","chr3",94861987,94869450,"*","Phf23_1_peak_4918",3.14255,5.38403,"Psmb4","Exon","Exon"
"3267","chr3",94870625,94890104,"*","Phf23_1_peak_4919",8.70245,42.59345,"Psmb4","Promoter","TSS"
"3268","chr3",94890924,94934776,"*","Phf23_1_peak_4920",4.3003,11.13284,"Selenbp1","Promoter","TSS"
"3269","chr3",94936896,94944800,"*","Phf23_1_peak_4921",3.75398,7.5794,"Selenbp1","Exon","Exon"
"3270","chr3",95013321,95016799,"*","Phf23_1_peak_4923",3.5801,14.70953,"Zfp687","Promoter","TSS"
"3271","chr3",95134910,95136266,"*","Phf23_1_peak_4927",3.75398,7.5794,"Lysmd1","Promoter","TSS"
"3272","chr3",95217417,95218506,"*","Phf23_1_peak_4929",6.08132,24.14216,"Gm16740","Promoter","TSS"
"3273","chr3",95228062,95230340,"*","Phf23_1_peak_4930",7.62987,40.98298,"Mllt11","Promoter","TSS"
"3274","chr3",95313580,95316119,"*","Phf23_1_peak_4932",7.77057,37.49957,"Cers2","Promoter","TSS"
"3275","chr3",95356230,95357131,"*","Phf23_1_peak_4933",6.75702,29.2845,"Setdb1","Promoter","TSS"
"3276","chr3",95644944,95645850,"*","Phf23_1_peak_4936",2.76687,3.4804,"Mcl1","Intergenic","enhancer"
"3277","chr3",95650972,95651739,"*","Phf23_1_peak_4937",3.68751,7.63646,"Mcl1","Intergenic","enhancer"
"3278","chr3",95657916,95660118,"*","Phf23_1_peak_4938",7.30365,29.34431,"Mcl1","Promoter","TSS"
"3279","chr3",95753578,95754820,"*","Phf23_1_peak_4940",3.38429,6.5092,"Tars2","Promoter","TSS"
"3280","chr3",95817935,95820160,"*","Phf23_1_peak_4941",5.60851,24.67775,"Rprd2","Promoter","TSS"
"3281","chr3",95893436,95894807,"*","Phf23_1_peak_4944",5.16563,18.76354,"Aph1a","Promoter","TSS"
"3282","chr3",95928662,95931276,"*","Phf23_1_peak_4945",4.8803,23.81595,"Anp32e","Promoter","TSS"
"3283","chr3",95950955,95951870,"*","Phf23_1_peak_4946",3.37851,6.93935,"Anp32e","Intergenic","enhancer"
"3284","chr3",95995157,95996374,"*","Phf23_1_peak_4949",3.67573,10.0589,"Plekho1","Promoter","TSS"
"3285","chr3",96104064,96105236,"*","Phf23_1_peak_4950",5.48189,21.08216,"Otud7b","Promoter","TSS"
"3286","chr3",96196831,96199089,"*","Phf23_1_peak_4952",6.8376,25.4351,"Bola1","Promoter","TSS"
"3287","chr3",96219399,96221884,"*","Phf23_1_peak_4953",4.69247,12.34314,"Hist2h2ac","Promoter","TSS"
"3288","chr3",96486005,96488846,"*","Phf23_1_peak_4958",3.98862,9.57948,"BC107364","Intergenic","enhancer"
"3289","chr3",96499694,96502969,"*","Phf23_1_peak_4959",5.46791,16.85135,"Hfe2","Exon","Exon"
"3290","chr3",96553651,96554431,"*","Phf23_1_peak_4960",3.61991,6.95591,"Txnip","Intergenic","Intergenic"
"3291","chr3",96555890,96561734,"*","Phf23_1_peak_4961",7.37389,29.09054,"Txnip","Promoter","TSS"
"3292","chr3",96634667,96637259,"*","Phf23_1_peak_4963",8.98273,40.7868,"Pex11b","Promoter","TSS"
"3293","chr3",96696384,96697760,"*","Phf23_1_peak_4965",4.86546,19.64734,"Pias3","Promoter","TSS"
"3294","chr3",97158411,97159582,"*","Phf23_1_peak_4967",2.80092,5.19712,"Acp6","Promoter","TSS"
"3295","chr3",97227057,97228244,"*","Phf23_1_peak_4968",3.43549,10.03594,"Bcl9","Promoter","TSS"
"3296","chr3",97680799,97681904,"*","Phf23_1_peak_4969",5.09469,14.58643,"Mir7225","Exon","Exon"
"3297","chr3",98337785,98339816,"*","Phf23_1_peak_4971",5.27105,19.52771,"Phgdh","Promoter","TSS"
"3298","chr3",98596617,98600471,"*","Phf23_1_peak_4972",3.88805,8.21676,"Gm10681","Intergenic","enhancer"
"3299","chr3",100162007,100162901,"*","Phf23_1_peak_4973",5.51823,20.07386,"Gdap2","Promoter","TSS"
"3300","chr3",100684555,100686059,"*","Phf23_1_peak_4974",4.63391,19.5948,"Man1a2","Promoter","TSS"
"3301","chr3",101603659,101605123,"*","Phf23_1_peak_4977",9.25088,42.83229,"Atp1a1","Promoter","TSS"
"3302","chr3",103279270,103280766,"*","Phf23_1_peak_4979",6.70353,24.54408,"Trim33","Promoter","TSS"
"3303","chr3",103790084,103791853,"*","Phf23_1_peak_4980",4.67394,22.73094,"Hipk1","Promoter","TSS"
"3304","chr3",103808986,103809950,"*","Phf23_1_peak_4981",4.05221,18.13774,"Dclre1b","Promoter","TSS"
"3305","chr3",103914592,103915371,"*","Phf23_1_peak_4982",8.53909,46.90321,"Rsbn1","Promoter","TSS"
"3306","chr3",103967948,103968886,"*","Phf23_1_peak_4983",3.81024,13.40127,"Phtf1os","Promoter","TSS"
"3307","chr3",104219099,104221095,"*","Phf23_1_peak_4984",4.69247,12.34314,"Magi3","Promoter","TSS"
"3308","chr3",104637933,104639575,"*","Phf23_1_peak_4985",7.02796,40.21906,"Slc16a1","Promoter","TSS"
"3309","chr3",104670539,104671948,"*","Phf23_1_peak_4986",5.22876,15.35679,"Slc16a1","Intergenic","enhancer"
"3310","chr3",104674617,104675740,"*","Phf23_1_peak_4987",2.71057,4.72537,"Slc16a1","Intergenic","enhancer"
"3311","chr3",104817541,104818796,"*","Phf23_1_peak_4988",3.28036,11.05635,"Mov10","Promoter","TSS"
"3312","chr3",104864028,104865984,"*","Phf23_1_peak_4989",5.03236,21.42393,"Capza1","Promoter","TSS"
"3313","chr3",105687037,105688106,"*","Phf23_1_peak_4990",6.04519,31.51455,"Ddx20","Promoter","TSS"
"3314","chr3",105704218,105705411,"*","Phf23_1_peak_4991",4.21429,11.44162,"Inka2","Promoter","TSS"
"3315","chr3",105894219,105895232,"*","Phf23_1_peak_4993",3.2177,5.18844,"Adora3","Intron","Intron"
"3316","chr3",105958679,105960200,"*","Phf23_1_peak_4994",6.44978,32.07741,"Atp5f1","Promoter","TSS"
"3317","chr3",106482427,106483838,"*","Phf23_1_peak_4995",4.51161,16.80905,"Dennd2d","Promoter","TSS"
"3318","chr3",106547296,106548199,"*","Phf23_1_peak_4996",3.9387,13.72505,"Dram2","Promoter","TSS"
"3319","chr3",107035876,107037989,"*","Phf23_1_peak_4999",5.48828,32.59722,"Kcna3","Promoter","TSS"
"3320","chr3",107331138,107332987,"*","Phf23_1_peak_5000",4.66178,21.68675,"Rbm15","Promoter","TSS"
"3321","chr3",108084871,108087134,"*","Phf23_1_peak_5004",7.32344,36.72025,"Ampd2","Promoter","TSS"
"3322","chr3",108209838,108211195,"*","Phf23_1_peak_5006",4.57759,12.32068,"Atxn7l2","Promoter","TSS"
"3323","chr3",108256367,108257822,"*","Phf23_1_peak_5007",7.37389,29.09054,"Psma5","Promoter","TSS"
"3324","chr3",108283551,108284661,"*","Phf23_1_peak_5008",6.5487,25.37566,"Sort1","Promoter","TSS"
"3325","chr3",108910429,108912028,"*","Phf23_1_peak_5010",7.10574,27.24563,"Prpf38b","Promoter","TSS"
"3326","chr3",116006947,116008120,"*","Phf23_1_peak_5011",4.69832,17.92512,"Extl2","Promoter","TSS"
"3327","chr3",116422956,116424993,"*","Phf23_1_peak_5012",6.88944,28.38653,"Cdc14a","Promoter","TSS"
"3328","chr3",116594487,116595549,"*","Phf23_1_peak_5013",5.5599,19.06572,"Sass6","Promoter","TSS"
"3329","chr3",116710949,116712490,"*","Phf23_1_peak_5014",5.06355,33.28102,"Slc35a3","Promoter","TSS"
"3330","chr3",116807778,116808715,"*","Phf23_1_peak_5015",5.40734,18.16331,"Agl","Promoter","TSS"
"3331","chr3",119782563,119783611,"*","Phf23_1_peak_5017",3.58431,8.52136,"Ptbp2","Promoter","TSS"
"3332","chr3",122293087,122294057,"*","Phf23_1_peak_5018",5.43286,26.95432,"Mir760","Promoter","TSS"
"3333","chr3",123266959,123268185,"*","Phf23_1_peak_5021",4.95515,16.22164,"Sec24d","Promoter","TSS"
"3334","chr3",129830567,129831782,"*","Phf23_1_peak_5023",7.85909,37.83764,"Gar1","Promoter","TSS"
"3335","chr3",133091271,133092452,"*","Phf23_1_peak_5028",5.28954,24.40517,"Gstcd","Promoter","TSS"
"3336","chr3",135484757,135486004,"*","Phf23_1_peak_5032",6.32526,27.62069,"Manba","Promoter","TSS"
"3337","chr3",135581090,135582452,"*","Phf23_1_peak_5033",2.81548,3.59121,"Nfkb1","Intergenic","Intergenic"
"3338","chr3",135690802,135692000,"*","Phf23_1_peak_5034",4.82654,13.07901,"Nfkb1","Promoter","TSS"
"3339","chr3",135825684,135826524,"*","Phf23_1_peak_5035",4.82654,13.07901,"Slc39a8","Promoter","TSS"
"3340","chr3",136669344,136672014,"*","Phf23_1_peak_5036",5.48674,28.75078,"Ppp3ca","Promoter","TSS"
"3341","chr3",137863928,137866413,"*","Phf23_1_peak_5037",3.04819,7.76254,"H2afz","Promoter","TSS"
"3342","chr3",137867296,137868253,"*","Phf23_1_peak_5038",3.53852,9.76388,"Dnajb14","Promoter","TSS"
"3343","chr3",138442495,138443537,"*","Phf23_1_peak_5041",6.74694,31.07643,"Adh5","Promoter","TSS"
"3344","chr3",138526482,138528684,"*","Phf23_1_peak_5044",4.14617,21.23911,"Eif4e","Promoter","TSS"
"3345","chr3",138741462,138743127,"*","Phf23_1_peak_5045",5.9225,21.5057,"Tspan5","Promoter","TSS"
"3346","chr3",139074505,139075830,"*","Phf23_1_peak_5046",3.59528,11.18625,"Rap1gds1","Promoter","TSS"
"3347","chr3",142394560,142395615,"*","Phf23_1_peak_5047",6.56946,23.6685,"Pdlim5","Promoter","TSS"
"3348","chr3",142881119,142881971,"*","Phf23_1_peak_5049",8.84866,39.77343,"Pkn2","Promoter","TSS"
"3349","chr3",144204385,144205893,"*","Phf23_1_peak_5050",3.5473,12.87103,"Lmo4","Promoter","TSS"
"3350","chr3",144569332,144571068,"*","Phf23_1_peak_5051",5.48674,28.75078,"Hs2st1","Promoter","TSS"
"3351","chr3",144719343,144720390,"*","Phf23_1_peak_5052",5.02338,18.92319,"Sh3glb1","Promoter","TSS"
"3352","chr3",145938075,145939511,"*","Phf23_1_peak_5053",7.73552,34.8238,"2410004B18Rik","Promoter","TSS"
"3353","chr3",145950284,145952635,"*","Phf23_1_peak_5054",3.48584,6.35077,"2410004B18Rik","Intergenic","enhancer"
"3354","chr3",146499297,146501351,"*","Phf23_1_peak_5055",5.72456,36.72992,"Gng5","Promoter","TSS"
"3355","chr3",146520785,146521834,"*","Phf23_1_peak_5056",4.39333,15.07763,"Rpf1","Promoter","TSS"
"3356","chr3",146812398,146813478,"*","Phf23_1_peak_5057",6.12985,21.37438,"Prkacb","Promoter","TSS"
"3357","chr3",152209928,152212819,"*","Phf23_1_peak_5060",5.17166,26.74139,"Fubp1","Promoter","TSS"
"3358","chr3",152395493,152397289,"*","Phf23_1_peak_5061",7.50796,30.02548,"Zzz3","Promoter","TSS"
"3359","chr3",152475131,152476183,"*","Phf23_1_peak_5062",4.02212,8.86651,"Zzz3","Intron","Intron"
"3360","chr3",152478023,152478791,"*","Phf23_1_peak_5063",2.56543,4.09534,"Zzz3","Exon","Exon"
"3361","chr3",153911304,153912949,"*","Phf23_1_peak_5064",5.22876,15.35679,"Snord45c","Promoter","TSS"
"3362","chr3",157946987,157948158,"*","Phf23_1_peak_5065",3.81024,13.40127,"Ankrd13c","Promoter","TSS"
"3363","chr3",158036220,158037054,"*","Phf23_1_peak_5066",5.9763,20.86887,"Lrrc40","Promoter","TSS"
"3364","chr4",3677731,3679090,"*","Phf23_1_peak_5067",3.64201,12.61137,"Lyn","Promoter","TSS"
"3365","chr4",3936777,3939327,"*","Phf23_1_peak_5069",4.95478,17.26125,"Plag1","Promoter","TSS"
"3366","chr4",6453342,6454224,"*","Phf23_1_peak_5070",4.6173,14.03885,"Nsmaf","Promoter","TSS"
"3367","chr4",8393419,8394486,"*","Phf23_1_peak_5071",2.5058,2.93815,"Rab2a","Intergenic","enhancer"
"3368","chr4",8535545,8536812,"*","Phf23_1_peak_5072",6.40597,24.87582,"Rab2a","Promoter","TSS"
"3369","chr4",11155930,11156815,"*","Phf23_1_peak_5077",9.78716,46.99982,"Trp53inp1","Promoter","TSS"
"3370","chr4",11190385,11192264,"*","Phf23_1_peak_5078",5.09469,14.58643,"Ccne2","Promoter","TSS"
"3371","chr4",11252824,11255433,"*","Phf23_1_peak_5079",3.99475,14.24623,"Ints8","Promoter","TSS"
"3372","chr4",15265760,15266713,"*","Phf23_1_peak_5083",6.34171,29.4249,"Tmem64","Promoter","TSS"
"3373","chr4",20041573,20042453,"*","Phf23_1_peak_5086",4.15619,9.5322,"Ggh","Promoter","TSS"
"3374","chr4",31963464,31964468,"*","Phf23_1_peak_5090",4.55402,18.89854,"Map3k7","Promoter","TSS"
"3375","chr4",33031005,33031969,"*","Phf23_1_peak_5091",5.90357,24.29519,"4933421O10Rik","Promoter","TSS"
"3376","chr4",33247436,33248458,"*","Phf23_1_peak_5092",4.45148,25.56014,"Pnrc1","Promoter","TSS"
"3377","chr4",40268070,40269799,"*","Phf23_1_peak_5098",4.69247,12.34314,"Smim27","Promoter","TSS"
"3378","chr4",40721462,40724556,"*","Phf23_1_peak_5099",8.87065,51.054,"Dnaja1","Promoter","TSS"
"3379","chr4",40773144,40774891,"*","Phf23_1_peak_5100",3.26995,7.21559,"Smu1","Intergenic","enhancer"
"3380","chr4",40853125,40854677,"*","Phf23_1_peak_5101",7.09487,31.96081,"B4galt1","Promoter","TSS"
"3381","chr4",40947830,40948905,"*","Phf23_1_peak_5102",4.01581,17.1017,"Bag1","Promoter","TSS"
"3382","chr4",41135017,41137072,"*","Phf23_1_peak_5107",7.37389,29.09054,"Ube2r2","Promoter","TSS"
"3383","chr4",41313910,41314781,"*","Phf23_1_peak_5108",3.2768,9.35167,"Dcaf12","Promoter","TSS"
"3384","chr4",41463887,41465702,"*","Phf23_1_peak_5109",4.68636,13.63075,"Kif24","Promoter","TSS"
"3385","chr4",41713173,41714362,"*","Phf23_1_peak_5111",4.85998,14.53776,"Rpp25l","Promoter","TSS"
"3386","chr4",41918240,42087627,"*","Phf23_1_peak_5115",3.61991,6.95591,"Gm20878","Promoter","TSS"
"3387","chr4",42146929,42675794,"*","Phf23_1_peak_5122",5.08622,15.27337,"Gm13306","Promoter","TSS"
"3388","chr4",43442384,43444074,"*","Phf23_1_peak_5129",5.51503,23.89907,"Tesk1","Promoter","TSS"
"3389","chr4",43508352,43509277,"*","Phf23_1_peak_5130",2.63716,6.12367,"Car9","Promoter","TSS"
"3390","chr4",43557718,43563060,"*","Phf23_1_peak_5131",7.98951,54.49163,"Creb3","Promoter","TSS"
"3391","chr4",43577796,43579297,"*","Phf23_1_peak_5132",4.03013,13.84703,"Gba2","Promoter","TSS"
"3392","chr4",44012192,44013756,"*","Phf23_1_peak_5135",6.95778,32.84573,"Clta","Promoter","TSS"
"3393","chr4",44167276,44168604,"*","Phf23_1_peak_5138",5.70198,25.47034,"Rnf38","Promoter","TSS"
"3394","chr4",44232896,44234513,"*","Phf23_1_peak_5139",5.73858,18.87691,"Mir5106","Intergenic","enhancer"
"3395","chr4",45011733,45013158,"*","Phf23_1_peak_5140",6.30132,21.92681,"Zbtb5","Promoter","TSS"
"3396","chr4",45408368,45410041,"*","Phf23_1_peak_5142",4.52397,15.91392,"Slc25a51","Promoter","TSS"
"3397","chr4",46138080,46139259,"*","Phf23_1_peak_5143",5.58731,21.87672,"Tstd2","Promoter","TSS"
"3398","chr4",46450507,46454086,"*","Phf23_1_peak_5145",2.54531,7.66608,"Anp32b","Promoter","TSS"
"3399","chr4",47351715,47353965,"*","Phf23_1_peak_5151",4.19805,15.14991,"Tgfbr1","Promoter","TSS"
"3400","chr4",47473999,47475060,"*","Phf23_1_peak_5152",4.5584,11.62109,"Alg2","Promoter","TSS"
"3401","chr4",48042687,48044943,"*","Phf23_1_peak_5153",4.75629,16.84053,"Nr4a3","Promoter","TSS"
"3402","chr4",48279026,48280011,"*","Phf23_1_peak_5154",3.10656,7.42744,"Invs","Promoter","TSS"
"3403","chr4",53159035,53160375,"*","Phf23_1_peak_5155",4.1129,13.07824,"Abca1","Promoter","TSS"
"3404","chr4",56801820,56802915,"*","Phf23_1_peak_5156",4.78379,14.94502,"Elp1","Promoter","TSS"
"3405","chr4",58911180,58913681,"*","Phf23_1_peak_5157",5.11328,23.93201,"Ecpas","Promoter","TSS"
"3406","chr4",59002739,59003650,"*","Phf23_1_peak_5159",4.61819,23.07755,"Dnajc25","Promoter","TSS"
"3407","chr4",59437539,59439228,"*","Phf23_1_peak_5161",4.35993,14.03396,"Susd1","Promoter","TSS"
"3408","chr4",59440303,59441140,"*","Phf23_1_peak_5162",3.62602,7.69609,"Susd1","Promoter","TSS"
