"","seqnames","start","end","width","strand","fold_change","negative_log10(pvalue)","SYMBOL","annotation","annotation_TSS"
"919","chr11",59094188,59097401,"*","H3K27ac_1_peak_1373",2.92091,3.475,"Obscn","Intron","Intron"
"920","chr11",59098312,59100944,"*","H3K27ac_1_peak_1374",2.92091,3.475,"Obscn","Exon","Exon"
"921","chr11",59102067,59109751,"*","H3K27ac_1_peak_1375",3.83253,7.72996,"Obscn","Exon","Exon"
"922","chr11",59112471,59113618,"*","H3K27ac_1_peak_1376",2.95997,4.09619,"Obscn","Exon","Exon"
"923","chr11",59115558,59121949,"*","H3K27ac_1_peak_1377",3.44737,5.73681,"Obscn","Exon","Exon"
"924","chr11",59162899,59163779,"*","H3K27ac_1_peak_1378",7.07169,23.77347,"Iba57","Promoter","TSS"
"925","chr11",59191475,59192402,"*","H3K27ac_1_peak_1379",4.58192,10.67527,"Guk1","Promoter","TSS"
"926","chr11",59227347,59228834,"*","H3K27ac_1_peak_1380",5.87727,33.91729,"Arf1","Promoter","TSS"
"927","chr11",59396066,59400264,"*","H3K27ac_1_peak_1381",4.3366,9.39681,"Prss38","Intergenic","enhancer"
"928","chr11",59407913,59408813,"*","H3K27ac_1_peak_1382",2.92091,3.475,"Prss38","Intron","Intron"
"929","chr11",59423484,59425856,"*","H3K27ac_1_peak_1383",3.61136,6.39042,"Snap47","Intron","Intron"
"930","chr11",59497263,59498269,"*","H3K27ac_1_peak_1384",4.3045,9.01097,"4933439C10Rik","Intron","Intron"
"931","chr11",59505097,59508767,"*","H3K27ac_1_peak_1385",8.91647,35.46824,"Zkscan17","Promoter","TSS"
"932","chr11",59847701,59848723,"*","H3K27ac_1_peak_1388",5.84183,16.71652,"Nt5m","Promoter","TSS"
"933","chr11",59884473,59885879,"*","H3K27ac_1_peak_1389",5.69264,16.29157,"1810063I02Rik","Intergenic","enhancer"
"934","chr11",60070995,60071620,"*","H3K27ac_1_peak_1390",3.05243,5.81772,"Pemt","Intergenic","enhancer"
"935","chr11",60072544,60073394,"*","H3K27ac_1_peak_1391",2.79209,3.18425,"Pemt","Intergenic","enhancer"
"936","chr11",60091084,60091987,"*","H3K27ac_1_peak_1392",3.22838,4.56464,"Rai1","Intergenic","enhancer"
"937","chr11",60104627,60108627,"*","H3K27ac_1_peak_1393",3.93194,15.49773,"Rai1","Promoter","TSS"
"938","chr11",60113155,60115813,"*","H3K27ac_1_peak_1394",5.92203,20.61521,"Rai1","Intron","Intron"
"939","chr11",60132571,60133336,"*","H3K27ac_1_peak_1395",3.22838,4.56464,"Rai1","Intron","Intron"
"940","chr11",60168814,60169441,"*","H3K27ac_1_peak_1396",3.53584,5.73531,"Rai1","Intron","Intron"
"941","chr11",60173105,60173913,"*","H3K27ac_1_peak_1397",2.92091,3.475,"Mir6921","Intron","Intron"
"942","chr11",60174712,60177242,"*","H3K27ac_1_peak_1398",5.91216,17.72784,"Mir6921","Intron","Intron"
"943","chr11",60416051,60418089,"*","H3K27ac_1_peak_1403",3.45965,13.48315,"Atpaf2","Promoter","TSS"
"944","chr11",60536236,60538942,"*","H3K27ac_1_peak_1405",3.38952,9.98715,"Alkbh5","Promoter","TSS"
"945","chr11",60565030,60688855,"*","H3K27ac_1_peak_1406",4.075,32.03511,"Llgl1","Intergenic","enhancer"
"946","chr11",60689609,60690431,"*","H3K27ac_1_peak_1407",2.81336,4.04311,"Llgl1","Intergenic","enhancer"
"947","chr11",60705515,60706204,"*","H3K27ac_1_peak_1408",2.96631,3.94704,"Llgl1","Exon","Exon"
"948","chr11",60775235,60776303,"*","H3K27ac_1_peak_1410",2.23845,2.18149,"Top3a","Promoter","TSS"
"949","chr11",60776930,60780751,"*","H3K27ac_1_peak_1411",5.82617,39.31634,"Top3a","Promoter","TSS"
"950","chr11",60781399,60785693,"*","H3K27ac_1_peak_1412",4.3045,9.01097,"Smcr8","Exon","Exon"
"951","chr11",60789018,60789756,"*","H3K27ac_1_peak_1413",3.84331,6.98923,"Smcr8","Exon","Exon"
"952","chr11",60830736,60831942,"*","H3K27ac_1_peak_1415",5.99556,17.55964,"Dhrs7b","Promoter","TSS"
"953","chr11",60845421,60847029,"*","H3K27ac_1_peak_1416",2.92091,3.475,"Dhrs7b","Intron","Intron"
"954","chr11",60877839,60879505,"*","H3K27ac_1_peak_1417",10.07302,63.7286,"Tmem11","Promoter","TSS"
"955","chr11",60926659,60927288,"*","H3K27ac_1_peak_1418",2.56888,2.80268,"Map2k3os","Intron","Intron"
"956","chr11",60931539,60932788,"*","H3K27ac_1_peak_1419",2.44561,5.17563,"Map2k3os","Promoter","TSS"
"957","chr11",61142121,61144054,"*","H3K27ac_1_peak_1421",7.07169,23.77347,"Tnfrsf13b","Promoter","TSS"
"958","chr11",61266730,61267767,"*","H3K27ac_1_peak_1422",4.61197,10.43801,"Aldh3a2","Promoter","TSS"
"959","chr11",61929648,61930731,"*","H3K27ac_1_peak_1424",4.77449,23.53384,"Akap10","Promoter","TSS"
"960","chr11",62165948,62167235,"*","H3K27ac_1_peak_1427",5.07317,12.68797,"Adora2b","Intron","Intron"
"961","chr11",62250678,62251633,"*","H3K27ac_1_peak_1428",4.45997,10.03211,"Adora2b","Promoter","TSS"
"962","chr11",62281033,62281920,"*","H3K27ac_1_peak_1429",4.7771,20.52647,"Zswim7","Promoter","TSS"
"963","chr11",62456677,62458983,"*","H3K27ac_1_peak_1430",13.18294,67.95134,"Ncor1","Promoter","TSS"
"964","chr11",62550124,62552009,"*","H3K27ac_1_peak_1431",8.14781,30.45064,"Ubb","Promoter","TSS"
"965","chr11",62574587,62576584,"*","H3K27ac_1_peak_1432",3.31968,9.03011,"Trpv2","Promoter","TSS"
"966","chr11",62577711,62578801,"*","H3K27ac_1_peak_1433",3.32245,5.2061,"Trpv2","Promoter","TSS"
"967","chr11",62602157,62604348,"*","H3K27ac_1_peak_1434",4.89256,16.2653,"Snord49b","Promoter","TSS"
"968","chr11",62813484,62815175,"*","H3K27ac_1_peak_1436",3.68957,6.35049,"Trim16","Intergenic","enhancer"
"969","chr11",62818614,62820748,"*","H3K27ac_1_peak_1437",3.37043,7.05148,"Trim16","Promoter","TSS"
"970","chr11",62825576,62826264,"*","H3K27ac_1_peak_1438",2.45972,2.01031,"Trim16","Intron","Intron"
"971","chr11",65806728,65807646,"*","H3K27ac_1_peak_1441",4.4356,12.40304,"Zkscan6","Promoter","TSS"
"972","chr11",68312630,68313955,"*","H3K27ac_1_peak_1445",5.91016,18.94408,"Ntn1","Intron","Intron"
"973","chr11",68407158,68408250,"*","H3K27ac_1_peak_1446",3.96869,9.71709,"Ntn1","Intergenic","enhancer"
"974","chr11",68852289,68854038,"*","H3K27ac_1_peak_1447",13.06724,65.45121,"Ndel1","Promoter","TSS"
"975","chr11",68901690,68903306,"*","H3K27ac_1_peak_1448",4.62835,21.11699,"Gm15772","Promoter","TSS"
"976","chr11",69045684,69048813,"*","H3K27ac_1_peak_1449",6.15942,20.55554,"Aurkb","Promoter","TSS"
"977","chr11",69059200,69060514,"*","H3K27ac_1_peak_1450",2.46511,4.09567,"Borcs6","Promoter","TSS"
"978","chr11",69062472,69063949,"*","H3K27ac_1_peak_1451",5.2269,13.46706,"Borcs6","Promoter","TSS"
"979","chr11",69069589,69071433,"*","H3K27ac_1_peak_1452",5.38063,14.26071,"Tmem107","Promoter","TSS"
"980","chr11",69088121,69089804,"*","H3K27ac_1_peak_1453",7.67918,47.71484,"Vamp2","Promoter","TSS"
"981","chr11",69267602,69269541,"*","H3K27ac_1_peak_1456",6.10165,19.1173,"Gucy2e","Intergenic","enhancer"
"982","chr11",69322673,69324390,"*","H3K27ac_1_peak_1457",4.77615,21.52798,"Cntrob","Promoter","TSS"
"983","chr11",69325493,69326907,"*","H3K27ac_1_peak_1458",2.95839,8.03809,"Kcnab3","Promoter","TSS"
"984","chr11",69367416,69369542,"*","H3K27ac_1_peak_1459",7.92909,32.3716,"Chd3","Promoter","TSS"
"985","chr11",69408904,69411690,"*","H3K27ac_1_peak_1460",4.61517,19.10968,"Kdm6b","Promoter","TSS"
"986","chr11",69413628,69415357,"*","H3K27ac_1_peak_1461",3.48162,10.16084,"Kdm6b","Promoter","TSS"
"987","chr11",69417236,69419865,"*","H3K27ac_1_peak_1462",4.15077,8.31958,"Kdm6b","Intergenic","Intergenic"
"988","chr11",69579960,69581159,"*","H3K27ac_1_peak_1463",5.37543,24.73483,"Trp53","Promoter","TSS"
"989","chr11",69670535,69672261,"*","H3K27ac_1_peak_1467",10.11417,47.42624,"Eif4a1","Promoter","TSS"
"990","chr11",69765398,69766736,"*","H3K27ac_1_peak_1471",4.78065,17.52833,"Zbtb4","Promoter","TSS"
"991","chr11",69900419,69902222,"*","H3K27ac_1_peak_1476",6.18649,24.03837,"Neurl4","Promoter","TSS"
"992","chr11",69903095,69904607,"*","H3K27ac_1_peak_1477",2.45125,2.63087,"Neurl4","Promoter","TSS"
"993","chr11",69913047,69915274,"*","H3K27ac_1_peak_1478",3.96816,11.07202,"Gps2","Promoter","TSS"
"994","chr11",69916151,69917640,"*","H3K27ac_1_peak_1479",2.44194,2.98358,"Gps2","Promoter","TSS"
"995","chr11",69918726,69921283,"*","H3K27ac_1_peak_1480",7.65323,57.18103,"Eif5a","Promoter","TSS"
"996","chr11",69979757,69981563,"*","H3K27ac_1_peak_1483",4.64374,17.61292,"Elp5","Promoter","TSS"
"997","chr11",69982297,69983559,"*","H3K27ac_1_peak_1484",3.06599,6.6222,"Elp5","Promoter","TSS"
"998","chr11",69984729,69985429,"*","H3K27ac_1_peak_1485",2.8408,3.47131,"Elp5","Exon","Exon"
"999","chr11",70220125,70221591,"*","H3K27ac_1_peak_1489",6.30302,19.283,"Slc16a13","Promoter","TSS"
"1000","chr11",70237350,70240568,"*","H3K27ac_1_peak_1490",7.13084,27.2775,"0610010K14Rik","Promoter","TSS"
"1001","chr11",70432637,70434044,"*","H3K27ac_1_peak_1491",4.88389,17.25896,"Arrb2","Promoter","TSS"
"1002","chr11",70649262,70654574,"*","H3K27ac_1_peak_1498",4.77141,28.54548,"Pfn1","Promoter","TSS"
"1003","chr11",70655247,70657528,"*","H3K27ac_1_peak_1499",5.32745,19.29503,"Eno3","Promoter","TSS"
"1004","chr11",70668292,70669904,"*","H3K27ac_1_peak_1500",2.61511,4.21458,"Spag7","Promoter","TSS"
"1005","chr11",70687314,70689262,"*","H3K27ac_1_peak_1501",4.32845,15.03967,"Camta2","Promoter","TSS"
"1006","chr11",70969600,70971285,"*","H3K27ac_1_peak_1503",3.44921,13.88551,"Nup88","Promoter","TSS"
"1007","chr11",71018816,71020241,"*","H3K27ac_1_peak_1505",5.2269,13.46706,"Derl2","Promoter","TSS"
"1008","chr11",71155061,71156323,"*","H3K27ac_1_peak_1506",3.77721,7.07204,"Nlrp1a","Exon","Exon"
"1009","chr11",71157351,71158136,"*","H3K27ac_1_peak_1507",2.92091,3.475,"Nlrp1a","Intron","Intron"
"1010","chr11",71159693,71161650,"*","H3K27ac_1_peak_1508",3.07465,4.00953,"Nlrp1a","Exon","Exon"
"1011","chr11",71162550,71163811,"*","H3K27ac_1_peak_1509",2.61345,2.4738,"Nlrp1a","Intron","Intron"
"1012","chr11",72440914,72442545,"*","H3K27ac_1_peak_1515",7.0537,24.66595,"Mybbp1a","Promoter","TSS"
"1013","chr11",72465131,72465807,"*","H3K27ac_1_peak_1516",2.98284,3.98963,"Spns2","Intron","Intron"
"1014","chr11",72468599,72476475,"*","H3K27ac_1_peak_1517",3.44207,8.40606,"Spns2","Promoter","TSS"
"1015","chr11",72477328,72479578,"*","H3K27ac_1_peak_1518",4.2734,13.03331,"Spns2","Promoter","TSS"
"1016","chr11",72480290,72483172,"*","H3K27ac_1_peak_1519",2.45106,4.82137,"Spns2","Intron","Intron"
"1017","chr11",72488435,72490753,"*","H3K27ac_1_peak_1520",3.38506,6.66603,"Spns2","Promoter","TSS"
"1018","chr11",72545643,72546563,"*","H3K27ac_1_peak_1521",3.92249,7.71701,"Spns3","Exon","Exon"
"1019","chr11",72547219,72550827,"*","H3K27ac_1_peak_1522",4.61197,10.43801,"Spns3","Promoter","TSS"
"1020","chr11",72607329,72608389,"*","H3K27ac_1_peak_1523",6.40608,30.95769,"Ube2g1","Promoter","TSS"
"1021","chr11",72795363,72796737,"*","H3K27ac_1_peak_1524",7.68661,27.53658,"Cyb5d2","Promoter","TSS"
"1022","chr11",72944741,72948470,"*","H3K27ac_1_peak_1525",3.91174,7.95474,"Atp2a3","Intergenic","enhancer"
"1023","chr11",72952765,72956424,"*","H3K27ac_1_peak_1526",4.55854,14.38746,"Atp2a3","Intergenic","enhancer"
"1024","chr11",72960858,72963659,"*","H3K27ac_1_peak_1527",3.7874,11.17592,"Atp2a3","Promoter","TSS"
"1025","chr11",72964878,72965921,"*","H3K27ac_1_peak_1528",2.39192,2.59749,"Atp2a3","Intron","Intron"
"1026","chr11",74723294,74724681,"*","H3K27ac_1_peak_1534",6.14335,31.92866,"Pafah1b1","Promoter","TSS"
"1027","chr11",74828915,74840681,"*","H3K27ac_1_peak_1536",9.67333,44.77278,"Mnt","Promoter","TSS"
"1028","chr11",74841704,74843140,"*","H3K27ac_1_peak_1537",3.19534,5.09673,"Mnt","Exon","Exon"
"1029","chr11",74844114,74844854,"*","H3K27ac_1_peak_1538",2.26129,2.02022,"Mnt","Exon","Exon"
"1030","chr11",74896292,74900188,"*","H3K27ac_1_peak_1540",11.06873,50.45966,"Tsr1","Promoter","TSS"
"1031","chr11",74924539,74926423,"*","H3K27ac_1_peak_1541",3.87009,16.2417,"Smg6","Promoter","TSS"
"1032","chr11",75147532,75149025,"*","H3K27ac_1_peak_1542",3.38211,5.13975,"Hic1","Intron","Intron"
"1033","chr11",75152045,75154390,"*","H3K27ac_1_peak_1543",5.61192,17.2221,"Hic1","Intron","Intron"
"1034","chr11",75177350,75179645,"*","H3K27ac_1_peak_1544",4.04839,14.4055,"Ovca2","Promoter","TSS"
"1035","chr11",75189003,75190433,"*","H3K27ac_1_peak_1545",4.49419,10.12625,"Ovca2","Promoter","TSS"
"1036","chr11",75191058,75193834,"*","H3K27ac_1_peak_1546",3.99704,7.6461,"Rtn4rl1","Promoter","TSS"
"1037","chr11",75194651,75199050,"*","H3K27ac_1_peak_1547",3.1961,4.68929,"Rtn4rl1","Promoter","TSS"
"1038","chr11",75201071,75207208,"*","H3K27ac_1_peak_1548",3.65162,7.2213,"Rtn4rl1","Intron","Intron"
"1039","chr11",75209378,75210444,"*","H3K27ac_1_peak_1549",3.96455,8.36271,"Rtn4rl1","Intron","Intron"
"1040","chr11",75227630,75228563,"*","H3K27ac_1_peak_1550",3.4219,5.89447,"Rtn4rl1","Intron","Intron"
"1041","chr11",75243515,75244434,"*","H3K27ac_1_peak_1551",2.39492,2.85935,"Rtn4rl1","Intron","Intron"
"1042","chr11",75249399,75250093,"*","H3K27ac_1_peak_1552",2.99955,4.01303,"Rtn4rl1","Intron","Intron"
"1043","chr11",75254345,75256061,"*","H3K27ac_1_peak_1553",3.53584,5.73531,"Rtn4rl1","Intron","Intron"
"1044","chr11",75261078,75261992,"*","H3K27ac_1_peak_1554",3.10388,4.27518,"Rtn4rl1","Intron","Intron"
"1045","chr11",75347954,75349866,"*","H3K27ac_1_peak_1558",5.69787,23.41861,"Smyd4","Promoter","TSS"
"1046","chr11",75422086,75423704,"*","H3K27ac_1_peak_1559",2.91308,8.35073,"Serpinf1","Promoter","TSS"
"1047","chr11",75453941,75462944,"*","H3K27ac_1_peak_1562",11.26704,67.36256,"Mir22hg","Promoter","TSS"
"1048","chr11",75530832,75534509,"*","H3K27ac_1_peak_1563",3.08002,14.22065,"Slc43a2","Promoter","TSS"
"1049","chr11",75537601,75538660,"*","H3K27ac_1_peak_1564",3.1658,5.78835,"Slc43a2","Intron","Intron"
"1050","chr11",75540053,75542395,"*","H3K27ac_1_peak_1565",4.48659,16.93524,"Slc43a2","Intron","Intron"
"1051","chr11",75560521,75561737,"*","H3K27ac_1_peak_1568",2.94443,4.05463,"Slc43a2","Exon","Exon"
"1052","chr11",75570424,75573249,"*","H3K27ac_1_peak_1569",4.79066,12.56811,"Slc43a2","Exon","Exon"
"1053","chr11",75653585,75656938,"*","H3K27ac_1_peak_1573",2.55498,5.26246,"Myo1c","Promoter","TSS"
"1054","chr11",75732424,75733927,"*","H3K27ac_1_peak_1574",4.68916,17.80755,"Ywhae","Promoter","TSS"
"1055","chr11",76945360,76946386,"*","H3K27ac_1_peak_1578",7.93804,34.984,"Blmh","Promoter","TSS"
"1056","chr11",77215755,77216758,"*","H3K27ac_1_peak_1579",8.13132,58.84845,"Ssh2","Promoter","TSS"
"1057","chr11",77348319,77349028,"*","H3K27ac_1_peak_1580",4.7657,11.17623,"Ssh2","Promoter","TSS"
"1058","chr11",77491852,77494050,"*","H3K27ac_1_peak_1582",3.56117,8.60419,"Git1","Promoter","TSS"
"1059","chr11",77606643,77608334,"*","H3K27ac_1_peak_1584",6.75046,31.49557,"Taok1","Promoter","TSS"
"1060","chr11",77686253,77687949,"*","H3K27ac_1_peak_1585",9.0252,36.92419,"Nufip2","Promoter","TSS"
"1061","chr11",77785421,77786901,"*","H3K27ac_1_peak_1586",3.2325,9.29049,"Myo18a","Intron","Intron"
"1062","chr11",77790782,77792168,"*","H3K27ac_1_peak_1587",2.80143,4.00953,"Myo18a","Intron","Intron"
"1063","chr11",77982015,77984432,"*","H3K27ac_1_peak_1588",8.8182,41.29113,"Phf12","Promoter","TSS"
"1064","chr11",78079976,78080750,"*","H3K27ac_1_peak_1589",3.28503,5.32051,"Eral1","Promoter","TSS"
"1065","chr11",78115628,78116285,"*","H3K27ac_1_peak_1590",2.92091,3.475,"Fam222b","Promoter","TSS"
"1066","chr11",78118121,78118952,"*","H3K27ac_1_peak_1591",3.43614,5.93358,"Fam222b","Promoter","TSS"
"1067","chr11",78119701,78120630,"*","H3K27ac_1_peak_1592",3.24634,7.68305,"Fam222b","Intron","Intron"
"1068","chr11",78123201,78125521,"*","H3K27ac_1_peak_1593",3.68957,6.35049,"Fam222b","Intron","Intron"
"1069","chr11",78164468,78166019,"*","H3K27ac_1_peak_1594",5.14004,21.47163,"Traf4","Promoter","TSS"
"1070","chr11",78176924,78179178,"*","H3K27ac_1_peak_1595",7.95622,36.60067,"Mir7653","Promoter","TSS"
"1071","chr11",78345638,78347449,"*","H3K27ac_1_peak_1600",4.02258,9.89267,"Unc119","Promoter","TSS"
"1072","chr11",78352934,78353603,"*","H3K27ac_1_peak_1601",2.46377,2.28279,"Unc119","Intergenic","enhancer"
"1073","chr11",78408293,78409774,"*","H3K27ac_1_peak_1603",3.39949,5.40558,"Slc13a2","Intron","Intron"
"1074","chr11",78411256,78412869,"*","H3K27ac_1_peak_1604",4.15802,10.04102,"Slc13a2","Intron","Intron"
"1075","chr11",78511606,78512589,"*","H3K27ac_1_peak_1605",2.77278,4.73446,"Tmem199","Promoter","TSS"
"1076","chr11",79044848,79047609,"*","H3K27ac_1_peak_1609",3.09344,6.15093,"Ksr1","Exon","Exon"
"1077","chr11",79050525,79056684,"*","H3K27ac_1_peak_1610",6.30003,23.15088,"Ksr1","Intron","Intron"
"1078","chr11",79058623,79061009,"*","H3K27ac_1_peak_1611",4.26045,10.0622,"Ksr1","Promoter","TSS"
"1079","chr11",79068972,79072557,"*","H3K27ac_1_peak_1612",5.16217,15.79682,"Ksr1","Intron","Intron"
"1080","chr11",79073321,79090739,"*","H3K27ac_1_peak_1613",5.9727,30.28725,"Ksr1","Exon","Exon"
"1081","chr11",79092512,79096437,"*","H3K27ac_1_peak_1614",3.79594,8.14228,"Ksr1","Intron","Intron"
"1082","chr11",79102659,79103855,"*","H3K27ac_1_peak_1615",3.12198,4.32099,"Ksr1","Intron","Intron"
"1083","chr11",79109176,79110396,"*","H3K27ac_1_peak_1616",2.74719,4.34055,"Ksr1","Intron","Intron"
"1084","chr11",79113074,79113927,"*","H3K27ac_1_peak_1617",2.71809,3.94492,"Ksr1","Intron","Intron"
"1085","chr11",79114551,79116638,"*","H3K27ac_1_peak_1618",3.56798,6.05437,"Ksr1","Intron","Intron"
"1086","chr11",79117379,79121146,"*","H3K27ac_1_peak_1619",6.87227,25.03145,"Ksr1","Intron","Intron"
"1087","chr11",79121806,79122747,"*","H3K27ac_1_peak_1620",2.4744,3.74161,"Ksr1","Intron","Intron"
"1088","chr11",79125930,79127399,"*","H3K27ac_1_peak_1621",2.91816,4.52176,"Ksr1","Intron","Intron"
"1089","chr11",79128237,79132829,"*","H3K27ac_1_peak_1622",4.46647,11.89767,"Ksr1","Intron","Intron"
"1090","chr11",79133561,79137564,"*","H3K27ac_1_peak_1623",4.91144,12.58628,"Ksr1","Intron","Intron"
"1091","chr11",79139776,79146922,"*","H3K27ac_1_peak_1624",5.08993,20.53946,"Ksr1","Promoter","TSS"
"1092","chr11",79160259,79161769,"*","H3K27ac_1_peak_1625",2.68379,3.52934,"Ksr1","Intergenic","enhancer"
"1093","chr11",79191403,79193888,"*","H3K27ac_1_peak_1626",4.45824,9.71709,"Ksr1","Intergenic","enhancer"
"1094","chr11",79196359,79200832,"*","H3K27ac_1_peak_1627",4.65379,11.84159,"Wsb1","Intergenic","enhancer"
"1095","chr11",79214353,79216611,"*","H3K27ac_1_peak_1628",5.67003,18.97144,"Wsb1","Intergenic","enhancer"
"1096","chr11",79221729,79225049,"*","H3K27ac_1_peak_1629",4.69613,19.81439,"Wsb1","Intergenic","enhancer"
"1097","chr11",79253584,79254982,"*","H3K27ac_1_peak_1630",6.52341,28.34405,"Wsb1","Promoter","TSS"
"1098","chr11",79286695,79287349,"*","H3K27ac_1_peak_1631",3.07167,7.02056,"Wsb1","Intergenic","enhancer"
"1099","chr11",79287982,79289316,"*","H3K27ac_1_peak_1632",5.35956,14.20847,"Wsb1","Intergenic","enhancer"
"1100","chr11",79291100,79292186,"*","H3K27ac_1_peak_1633",4.3982,14.71412,"Wsb1","Intergenic","enhancer"
"1101","chr11",79305207,79306354,"*","H3K27ac_1_peak_1634",6.77133,24.25178,"Nf1","Intergenic","enhancer"
"1102","chr11",79339129,79340368,"*","H3K27ac_1_peak_1635",5.95304,22.36399,"Nf1","Promoter","TSS"
"1103","chr11",79631326,79634629,"*","H3K27ac_1_peak_1638",2.85358,4.00398,"Rab11fip4os1","Intron","Intron"
"1104","chr11",79638155,79639364,"*","H3K27ac_1_peak_1639",3.53132,6.19286,"Rab11fip4os1","Intron","Intron"
"1105","chr11",79641162,79642229,"*","H3K27ac_1_peak_1640",3.91174,7.95474,"Rab11fip4os1","Intron","Intron"
"1106","chr11",79644663,79645590,"*","H3K27ac_1_peak_1641",4.3045,9.01097,"Rab11fip4os1","Intron","Intron"
"1107","chr11",79646271,79648944,"*","H3K27ac_1_peak_1642",3.94497,7.77805,"Rab11fip4os1","Intron","Intron"
"1108","chr11",79649734,79654838,"*","H3K27ac_1_peak_1643",3.90602,8.72768,"Rab11fip4os2","Intron","Intron"
"1109","chr11",79657474,79659479,"*","H3K27ac_1_peak_1644",4.32353,10.84031,"Rab11fip4os2","Intron","Intron"
"1110","chr11",79664021,79664827,"*","H3K27ac_1_peak_1645",3.58258,7.49934,"Rab11fip4os2","Intron","Intron"
"1111","chr11",79666120,79666794,"*","H3K27ac_1_peak_1646",2.65716,3.16299,"Rab11fip4os2","Intron","Intron"
"1112","chr11",79670516,79671544,"*","H3K27ac_1_peak_1647",2.89801,4.10845,"Rab11fip4os2","Exon","Exon"
"1113","chr11",79673308,79674707,"*","H3K27ac_1_peak_1648",2.60544,3.02582,"Rab11fip4os2","Promoter","TSS"
"1114","chr11",79992195,79993876,"*","H3K27ac_1_peak_1649",5.73678,25.16702,"Suz12","Promoter","TSS"
"1115","chr11",80382627,80383832,"*","H3K27ac_1_peak_1651",7.42005,51.86027,"Zfp207","Promoter","TSS"
"1116","chr11",82763920,82765277,"*","H3K27ac_1_peak_1653",6.30836,28.36971,"Cct6b","Promoter","TSS"
"1117","chr11",82780564,82782539,"*","H3K27ac_1_peak_1654",5.87107,23.28915,"Gm11423","Promoter","TSS"
"1118","chr11",82812457,82813396,"*","H3K27ac_1_peak_1655",2.61345,2.4738,"Rffl","Exon","Exon"
"1119","chr11",82844448,82846343,"*","H3K27ac_1_peak_1656",6.00311,25.85841,"Rffl","Exon","Exon"
"1120","chr11",82870417,82871178,"*","H3K27ac_1_peak_1657",6.41469,27.48255,"Rffl","Promoter","TSS"
"1121","chr11",83062667,83069196,"*","H3K27ac_1_peak_1662",4.51691,11.12157,"Slfn2","Promoter","TSS"
"1122","chr11",83077341,83081678,"*","H3K27ac_1_peak_1663",5.99556,17.55964,"Slfn2","Intergenic","enhancer"
"1123","chr11",83082446,83086056,"*","H3K27ac_1_peak_1664",3.04426,5.4247,"Slfn2","Intergenic","enhancer"
"1124","chr11",83126829,83127673,"*","H3K27ac_1_peak_1665",2.29471,2.5564,"Slfn1","Intergenic","enhancer"
"1125","chr11",83161449,83162608,"*","H3K27ac_1_peak_1666",3.99704,7.6461,"Slfn4","Intergenic","enhancer"
"1126","chr11",83174631,83175783,"*","H3K27ac_1_peak_1667",4.3045,9.01097,"Slfn4","Promoter","TSS"
"1127","chr11",83190558,83192648,"*","H3K27ac_1_peak_1668",4.61197,10.43801,"Slfn3","Promoter","TSS"
"1128","chr11",83223139,83225565,"*","H3K27ac_1_peak_1669",6.32114,44.05214,"AI662270","Promoter","TSS"
"1129","chr11",83297628,83299381,"*","H3K27ac_1_peak_1670",4.3045,9.01097,"Pex12","Promoter","TSS"
"1130","chr11",83302306,83303289,"*","H3K27ac_1_peak_1671",10.2657,49.76783,"Ap2b1","Promoter","TSS"
"1131","chr11",83471811,83473856,"*","H3K27ac_1_peak_1672",6.14205,18.81651,"Taf15","Promoter","TSS"
"1132","chr11",83568830,83570949,"*","H3K27ac_1_peak_1674",3.91405,10.07544,"Ccl9","Intergenic","Intergenic"
"1133","chr11",83575327,83576611,"*","H3K27ac_1_peak_1675",2.86839,5.21109,"Ccl9","Promoter","TSS"
"1134","chr11",84818301,84819438,"*","H3K27ac_1_peak_1681",6.65339,27.48617,"Mrm1","Promoter","TSS"
"1135","chr11",84828508,84829633,"*","H3K27ac_1_peak_1682",4.5342,18.4133,"Dhrs11","Promoter","TSS"
"1136","chr11",84869439,84871285,"*","H3K27ac_1_peak_1683",7.80193,31.44077,"Ggnbp2os","Promoter","TSS"
"1137","chr11",84879003,84881110,"*","H3K27ac_1_peak_1684",7.82809,39.20846,"Myo19","Promoter","TSS"
"1138","chr11",85234490,85235723,"*","H3K27ac_1_peak_1687",8.14781,30.45064,"Appbp2os","Promoter","TSS"
"1139","chr11",85310773,85311976,"*","H3K27ac_1_peak_1688",6.33161,25.85679,"Ppm1d","Promoter","TSS"
"1140","chr11",86200810,86203026,"*","H3K27ac_1_peak_1690",6.76422,21.9479,"Brip1","Promoter","TSS"
"1141","chr11",86256997,86258075,"*","H3K27ac_1_peak_1691",3.90602,8.72768,"Ints2","Promoter","TSS"
"1142","chr11",86357195,86358207,"*","H3K27ac_1_peak_1692",5.83631,21.53836,"Med13","Promoter","TSS"
"1143","chr11",86484018,86485056,"*","H3K27ac_1_peak_1693",4.66905,13.81648,"Rnft1","Promoter","TSS"
"1144","chr11",86568853,86571504,"*","H3K27ac_1_peak_1695",2.51,4.12705,"Mir21a","Intergenic","enhancer"
"1145","chr11",86572197,86597810,"*","H3K27ac_1_peak_1696",9.5314,39.61835,"Mir21a","Promoter","TSS"
"1146","chr11",86598772,86599809,"*","H3K27ac_1_peak_1697",3.84331,6.98923,"Mir21a","Intron","Intron"
"1147","chr11",86604387,86606444,"*","H3K27ac_1_peak_1698",2.89801,4.10845,"Mir21a","Intron","Intron"
